language,link
bn,https://bn.wikipedia.org/wiki/%E0%A6%AC%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A6%B0
hi,https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%A8
kn,https://kn.wikipedia.org/wiki/%E0%B2%B0%E0%B3%87%E0%B2%B5%E0%B3%81
mr,https://mr.wikipedia.org/wiki/%E0%A4%AC%E0%A4%82%E0%A4%A6%E0%A4%B0
ta,https://ta.wikipedia.org/wiki/%E0%AE%A4%E0%AF%81%E0%AE%B1%E0%AF%88%E0%AE%AE%E0%AF%81%E0%AE%95%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AE%9F%E0%AF%8D%E0%AE%9F%E0%AE%BF%E0%AE%A9%E0%AE%AE%E0%AF%8D
as,https://as.wikipedia.org/wiki/%E0%A6%AA%E0%A7%81%E0%A6%A1%E0%A7%81%E0%A6%9B%E0%A7%87%E0%A7%B0%E0%A7%80
bn,https://bn.wikipedia.org/wiki/%E0%A6%AA%E0%A7%81%E0%A6%A6%E0%A7%81%E0%A6%9A%E0%A7%87%E0%A6%B0%E0%A6%BF_(%E0%A6%95%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8D%E0%A6%B0%E0%A6%B6%E0%A6%BE%E0%A6%B8%E0%A6%BF%E0%A6%A4_%E0%A6%85%E0%A6%9E%E0%A7%8D%E0%A6%9A%E0%A6%B2)
gu,https://gu.wikipedia.org/wiki/%E0%AA%AA%E0%AB%81%E0%AA%A1%E0%AB%81%E0%AA%9A%E0%AB%87%E0%AA%B0%E0%AB%80
hi,https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A5%81%E0%A4%A6%E0%A5%81%E0%A4%9A%E0%A5%8D%E0%A4%9A%E0%A5%87%E0%A4%B0%E0%A5%80_(%E0%A4%95%E0%A5%87%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A5%8D%E0%A4%B0-%E0%A4%B6%E0%A4%BE%E0%A4%B8%E0%A4%BF%E0%A4%A4_%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%A6%E0%A5%87%E0%A4%B6)
kn,https://kn.wikipedia.org/wiki/%E0%B2%AA%E0%B3%81%E0%B2%A6%E0%B3%81%E0%B2%9A%E0%B3%87%E0%B2%B0%E0%B2%BF
ml,https://ml.wikipedia.org/wiki/%E0%B4%AA%E0%B5%81%E0%B4%A4%E0%B5%81%E0%B4%9A%E0%B5%8D%E0%B4%9A%E0%B5%87%E0%B4%B0%E0%B4%BF
mr,https://mr.wikipedia.org/wiki/%E0%A4%AA%E0%A5%81%E0%A4%A1%E0%A5%81%E0%A4%9A%E0%A5%87%E0%A4%B0%E0%A5%80_(%E0%A4%95%E0%A5%87%E0%A4%82%E0%A4%A6%E0%A5%8D%E0%A4%B0%E0%A4%B6%E0%A4%BE%E0%A4%B8%E0%A4%BF%E0%A4%A4_%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%A6%E0%A5%87%E0%A4%B6)
or,https://or.wikipedia.org/wiki/%E0%AC%AA%E0%AD%81%E0%AC%A1%E0%AD%81%E0%AC%9A%E0%AD%87%E0%AC%B0%E0%AD%80
ta,https://ta.wikipedia.org/wiki/%E0%AE%AA%E0%AF%81%E0%AE%A4%E0%AF%81%E0%AE%9A%E0%AF%8D%E0%AE%9A%E0%AF%87%E0%AE%B0%E0%AE%BF
hi,https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A5%81%E0%A4%B2%E0%A4%BF%E0%A4%95%E0%A4%9F
ml,https://ml.wikipedia.org/wiki/%E0%B4%AA%E0%B5%81%E0%B4%B2%E0%B4%BF%E0%B4%95%E0%B5%8D%E0%B4%95%E0%B4%BE%E0%B4%9F%E0%B5%8D
ta,https://ta.wikipedia.org/wiki/%E0%AE%AA%E0%AE%B4%E0%AE%B5%E0%AF%87%E0%AE%B1%E0%AF%8D%E0%AE%95%E0%AE%BE%E0%AE%9F%E0%AF%81
gu,https://gu.wikipedia.org/wiki/%E0%AA%95%E0%AA%A0%E0%AB%8B%E0%AA%B3
hi,https://hi.wikipedia.org/wiki/%E0%A4%AB%E0%A4%B2%E0%A5%80_(%E0%A4%B2%E0%A5%88%E0%A4%97%E0%A5%8D%E0%A4%AF%E0%A5%82%E0%A4%AE)
ml,https://ml.wikipedia.org/wiki/%E0%B4%AA%E0%B4%AF%E0%B5%BC%E0%B4%B5%E0%B5%BC%E0%B4%97%E0%B5%8D%E0%B4%97%E0%B4%99%E0%B5%8D%E0%B4%99%E0%B5%BE
ta,https://ta.wikipedia.org/wiki/%E0%AE%87%E0%AE%B0%E0%AF%81%E0%AE%AA%E0%AF%81%E0%AE%B1_%E0%AE%B5%E0%AF%86%E0%AE%9F%E0%AE%BF%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%A9%E0%AE%BF
as,https://as.wikipedia.org/wiki/%E0%A6%AA%E0%A7%81%E0%A6%A8%E0%A7%87
bn,https://bn.wikipedia.org/wiki/%E0%A6%AA%E0%A7%81%E0%A6%A3%E0%A7%87
gu,https://gu.wikipedia.org/wiki/%E0%AA%AA%E0%AB%81%E0%AA%A8%E0%AA%BE
hi,https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A5%81%E0%A4%A3%E0%A5%87
kn,https://kn.wikipedia.org/wiki/%E0%B2%AA%E0%B3%81%E0%B2%A3%E0%B3%86
ml,https://ml.wikipedia.org/wiki/%E0%B4%AA%E0%B5%82%E0%B4%A3%E0%B5%86
mr,https://mr.wikipedia.org/wiki/%E0%A4%AA%E0%A5%81%E0%A4%A3%E0%A5%87
or,https://or.wikipedia.org/wiki/%E0%AC%AA%E0%AD%81%E0%AC%A3%E0%AD%87
ta,https://ta.wikipedia.org/wiki/%E0%AE%AA%E0%AF%81%E0%AE%A9%E0%AF%87
bn,https://bn.wikipedia.org/wiki/%E0%A6%AA%E0%A6%BE%E0%A6%9E%E0%A7%8D%E0%A6%9C%E0%A6%BE%E0%A6%AC_%E0%A6%B8%E0%A6%AE%E0%A6%AD%E0%A7%82%E0%A6%AE%E0%A6%BF
bn,https://bn.wikipedia.org/wiki/%E0%A6%AA%E0%A6%BE%E0%A6%9E%E0%A7%8D%E0%A6%9C%E0%A6%BE%E0%A6%AC_(%E0%A6%85%E0%A6%9E%E0%A7%8D%E0%A6%9A%E0%A6%B2)
gu,https://gu.wikipedia.org/wiki/%E0%AA%AA%E0%AA%82%E0%AA%9C%E0%AA%BE%E0%AA%AC
hi,https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A4%82%E0%A4%9C%E0%A4%BE%E0%A4%AC_%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A5%87%E0%A4%A4%E0%A5%8D%E0%A4%B0
ml,https://ml.wikipedia.org/wiki/%E0%B4%AA%E0%B4%9E%E0%B5%8D%E0%B4%9A%E0%B4%BE%E0%B4%AC%E0%B5%8D
mr,https://mr.wikipedia.org/wiki/%E0%A4%AA%E0%A4%82%E0%A4%9C%E0%A4%BE%E0%A4%AC_%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%A6%E0%A5%87%E0%A4%B6
ta,https://ta.wikipedia.org/wiki/%E0%AE%AA%E0%AE%9E%E0%AF%8D%E0%AE%9A%E0%AE%BE%E0%AE%AA%E0%AF%8D_%E0%AE%AA%E0%AE%95%E0%AF%81%E0%AE%A4%E0%AE%BF
bn,https://bn.wikipedia.org/wiki/%E0%A6%B0%E0%A7%87%E0%A6%B2_%E0%A6%AA%E0%A6%B0%E0%A6%BF%E0%A6%AC%E0%A6%B9%E0%A6%A8
hi,https://hi.wikipedia.org/wiki/%E0%A4%B0%E0%A5%87%E0%A4%B2_%E0%A4%AA%E0%A4%B0%E0%A4%BF%E0%A4%B5%E0%A4%B9%E0%A4%A8
kn,https://kn.wikipedia.org/wiki/%E0%B2%B0%E0%B3%88%E0%B2%B2%E0%B3%81%E0%B2%B8%E0%B2%BE%E0%B2%B0%E0%B2%BF%E0%B2%97%E0%B3%86
ml,https://ml.wikipedia.org/wiki/%E0%B4%B1%E0%B5%86%E0%B4%AF%E0%B4%BF%E0%B5%BD%E2%80%8C_%E0%B4%97%E0%B4%A4%E0%B4%BE%E0%B4%97%E0%B4%A4%E0%B4%82
mr,https://mr.wikipedia.org/wiki/%E0%A4%B0%E0%A5%87%E0%A4%B2%E0%A5%8D%E0%A4%B5%E0%A5%87_%E0%A4%B5%E0%A4%BE%E0%A4%B9%E0%A4%A4%E0%A5%82%E0%A4%95
ta,https://ta.wikipedia.org/wiki/%E0%AE%87%E0%AE%B0%E0%AF%81%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AF%81%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AE%BE%E0%AE%A4%E0%AF%88%E0%AE%AA%E0%AF%8D_%E0%AE%AA%E0%AF%8B%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AF%81%E0%AE%B5%E0%AE%B0%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AF%81
as,https://as.wikipedia.org/wiki/%E0%A7%B0%E0%A6%BE%E0%A6%9C%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A6%BE%E0%A6%A8
bn,https://bn.wikipedia.org/wiki/%E0%A6%B0%E0%A6%BE%E0%A6%9C%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A6%BE%E0%A6%A8
gu,https://gu.wikipedia.org/wiki/%E0%AA%B0%E0%AA%BE%E0%AA%9C%E0%AA%B8%E0%AB%8D%E0%AA%A5%E0%AA%BE%E0%AA%A8
hi,https://hi.wikipedia.org/wiki/%E0%A4%B0%E0%A4%BE%E0%A4%9C%E0%A4%B8%E0%A5%8D%E0%A4%A5%E0%A4%BE%E0%A4%A8
kn,https://kn.wikipedia.org/wiki/%E0%B2%B0%E0%B2%BE%E0%B2%9C%E0%B2%B8%E0%B3%8D%E0%B2%A5%E0%B2%BE%E0%B2%A8
ml,https://ml.wikipedia.org/wiki/%E0%B4%B0%E0%B4%BE%E0%B4%9C%E0%B4%B8%E0%B5%8D%E0%B4%A5%E0%B4%BE%E0%B5%BB
mr,https://mr.wikipedia.org/wiki/%E0%A4%B0%E0%A4%BE%E0%A4%9C%E0%A4%B8%E0%A5%8D%E0%A4%A5%E0%A4%BE%E0%A4%A8
or,https://or.wikipedia.org/wiki/%E0%AC%B0%E0%AC%BE%E0%AC%9C%E0%AC%B8%E0%AD%8D%E0%AC%A5%E0%AC%BE%E0%AC%A8
ta,https://ta.wikipedia.org/wiki/%E0%AE%87%E0%AE%B0%E0%AE%BE%E0%AE%9A%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AE%BE%E0%AE%A9%E0%AF%8D
bn,https://bn.wikipedia.org/wiki/%E0%A6%B0%E0%A6%A3%E0%A6%A5%E0%A6%AE%E0%A7%8D%E0%A6%AD%E0%A7%8B%E0%A6%B0_%E0%A6%9C%E0%A6%BE%E0%A6%A4%E0%A7%80%E0%A6%AF%E0%A6%BC_%E0%A6%89%E0%A6%A6%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A8
gu,https://gu.wikipedia.org/wiki/%E0%AA%B0%E0%AA%A3%E0%AA%A5%E0%AA%82%E0%AA%AD%E0%AB%8B%E0%AA%B0_%E0%AA%B0%E0%AA%BE%E0%AA%B7%E0%AB%8D%E0%AA%9F%E0%AB%8D%E0%AA%B0%E0%AB%80%E0%AA%AF_%E0%AA%89%E0%AA%A6%E0%AB%8D%E0%AA%AF%E0%AA%BE%E0%AA%A8
hi,https://hi.wikipedia.org/wiki/%E0%A4%B0%E0%A4%A3%E0%A4%A5%E0%A4%AE%E0%A5%8D%E0%A4%AD%E0%A5%8B%E0%A4%B0_%E0%A4%B0%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A5%8D%E0%A4%B0%E0%A5%80%E0%A4%AF_%E0%A4%89%E0%A4%A6%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%A8
kn,https://kn.wikipedia.org/wiki/%E0%B2%B0%E0%B2%A3%E0%B2%A5%E0%B2%82%E0%B2%AC%E0%B3%8B%E0%B2%B0%E0%B3%8D_%E0%B2%B0%E0%B2%BE%E0%B2%B7%E0%B3%8D%E0%B2%9F%E0%B3%8D%E0%B2%B0%E0%B3%80%E0%B2%AF_%E0%B2%89%E0%B2%A6%E0%B3%8D%E0%B2%AF%E0%B2%BE%E0%B2%A8
ml,https://ml.wikipedia.org/wiki/%E0%B4%B0%E0%B5%BA%E0%B4%A5%E0%B4%82%E0%B4%AD%E0%B5%8B%E0%B5%BC_%E0%B4%A6%E0%B5%87%E0%B4%B6%E0%B5%80%E0%B4%AF%E0%B5%8B%E0%B4%A6%E0%B5%8D%E0%B4%AF%E0%B4%BE%E0%B4%A8%E0%B4%82
mr,https://mr.wikipedia.org/wiki/%E0%A4%B0%E0%A4%A3%E0%A4%A5%E0%A4%82%E0%A4%AD%E0%A5%8B%E0%A4%B0_%E0%A4%B0%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A5%8D%E0%A4%B0%E0%A5%80%E0%A4%AF_%E0%A4%89%E0%A4%A6%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%A8
or,https://or.wikipedia.org/wiki/%E0%AC%B0%E0%AC%A8%E0%AD%8D%E0%AC%A5%E0%AC%BE%E0%AC%AE%E0%AD%8D%E0%AC%AC%E0%AD%8B%E0%AC%B0%E0%AD%8D_%E0%AC%9C%E0%AC%BE%E0%AC%A4%E0%AD%80%E0%AD%9F_%E0%AC%89%E0%AC%A6%E0%AD%8D%E0%AD%9F%E0%AC%BE%E0%AC%A8
ta,https://ta.wikipedia.org/wiki/%E0%AE%B0%E0%AE%A3%E0%AF%8D%E0%AE%A4%E0%AE%AE%E0%AF%8D%E0%AE%AA%E0%AF%8B%E0%AE%B0%E0%AF%8D_%E0%AE%A4%E0%AF%87%E0%AE%9A%E0%AE%BF%E0%AE%AF%E0%AE%AA%E0%AF%8D_%E0%AE%AA%E0%AF%82%E0%AE%99%E0%AF%8D%E0%AE%95%E0%AE%BE
as,https://as.wikipedia.org/wiki/%E0%A6%9A%E0%A6%BE%E0%A6%89%E0%A6%B2
bn,https://bn.wikipedia.org/wiki/%E0%A6%9A%E0%A6%BE%E0%A6%B2
hi,https://hi.wikipedia.org/wiki/%E0%A4%9A%E0%A4%BE%E0%A4%B5%E0%A4%B2
kn,https://kn.wikipedia.org/wiki/%E0%B2%85%E0%B2%95%E0%B3%8D%E0%B2%95%E0%B2%BF
ml,https://ml.wikipedia.org/wiki/%E0%B4%85%E0%B4%B0%E0%B4%BF
mr,https://mr.wikipedia.org/wiki/%E0%A4%A4%E0%A4%BE%E0%A4%82%E0%A4%A6%E0%A5%82%E0%A4%B3
or,https://or.wikipedia.org/wiki/%E0%AC%9A%E0%AC%BE%E0%AC%89%E0%AC%B3
ta,https://ta.wikipedia.org/wiki/%E0%AE%A8%E0%AF%86%E0%AE%B2%E0%AF%8D
hi,https://hi.wikipedia.org/wiki/%E0%A4%B0%E0%A4%BF%E0%A4%B9%E0%A4%A8%E0%A5%8D%E0%A4%A6_%E0%A4%A8%E0%A4%A6%E0%A5%80
ta,https://ta.wikipedia.org/wiki/%E0%AE%87%E0%AE%B0%E0%AE%BF%E0%AE%95%E0%AE%BE%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AF%8D_%E0%AE%86%E0%AE%B1%E0%AF%81
bn,https://bn.wikipedia.org/wiki/%E0%A6%B8%E0%A6%A1%E0%A6%BC%E0%A6%95
gu,https://gu.wikipedia.org/wiki/%E0%AA%AE%E0%AA%BE%E0%AA%B0%E0%AB%8D%E0%AA%97
hi,https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A4%A1%E0%A4%BC%E0%A4%95
kn,https://kn.wikipedia.org/wiki/%E0%B2%B0%E0%B2%B8%E0%B3%8D%E0%B2%A4%E0%B3%86
mr,https://mr.wikipedia.org/wiki/%E0%A4%B0%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A4%BE
ta,https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%BE%E0%AE%B2%E0%AF%88
bn,https://bn.wikipedia.org/wiki/%E0%A6%B8%E0%A6%AC%E0%A6%B0%E0%A6%AE%E0%A6%A4%E0%A7%80_%E0%A6%A8%E0%A6%A6%E0%A7%80
gu,https://gu.wikipedia.org/wiki/%E0%AA%B8%E0%AA%BE%E0%AA%AC%E0%AA%B0%E0%AA%AE%E0%AA%A4%E0%AB%80_%E0%AA%A8%E0%AA%A6%E0%AB%80
hi,https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A4%BE%E0%A4%AC%E0%A4%B0%E0%A4%AE%E0%A4%A4%E0%A5%80_%E0%A4%A8%E0%A4%A6%E0%A5%80
ml,https://ml.wikipedia.org/wiki/%E0%B4%B8%E0%B4%AC%E0%B5%BC%E0%B4%AE%E0%B4%A4%E0%B4%BF_%E0%B4%A8%E0%B4%A6%E0%B4%BF
mr,https://mr.wikipedia.org/wiki/%E0%A4%B8%E0%A4%BE%E0%A4%AC%E0%A4%B0%E0%A4%AE%E0%A4%A4%E0%A5%80_%E0%A4%A8%E0%A4%A6%E0%A5%80
ta,https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%AA%E0%AE%B0%E0%AF%8D%E0%AE%AE%E0%AE%A4%E0%AE%BF_%E0%AE%86%E0%AE%B1%E0%AF%81
as,https://as.wikipedia.org/wiki/%E0%A6%B6%E0%A7%B0%E0%A6%AA%E0%A6%B9%E0%A7%81
bn,https://bn.wikipedia.org/wiki/%E0%A6%B8%E0%A6%AE%E0%A7%8D%E0%A6%AC%E0%A6%B0_%E0%A6%B9%E0%A6%B0%E0%A6%BF%E0%A6%A3
hi,https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A4%BE%E0%A4%AE%E0%A5%8D%E0%A4%AD%E0%A4%B0_(%E0%A4%B9%E0%A4%BF%E0%A4%B0%E0%A4%A3)
kn,https://kn.wikipedia.org/wiki/%E0%B2%95%E0%B2%A1%E0%B2%B5%E0%B3%86
ml,https://ml.wikipedia.org/wiki/%E0%B4%AE%E0%B5%8D%E0%B4%B2%E0%B4%BE%E0%B4%B5%E0%B5%8D
mr,https://mr.wikipedia.org/wiki/%E0%A4%B8%E0%A4%BE%E0%A4%82%E0%A4%AC%E0%A4%B0_%E0%A4%B9%E0%A4%B0%E0%A5%80%E0%A4%A3
or,https://or.wikipedia.org/wiki/%E0%AC%B8%E0%AC%AE%E0%AD%8D%E0%AC%AC%E0%AC%B0
ta,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%9F%E0%AE%AE%E0%AE%BE%E0%AE%A9%E0%AF%8D
bn,https://bn.wikipedia.org/wiki/%E0%A6%B8%E0%A6%B0%E0%A7%8D%E0%A6%A6%E0%A6%BE%E0%A6%B0_%E0%A6%B8%E0%A6%B0%E0%A7%8B%E0%A6%AC%E0%A6%B0_%E0%A6%AC%E0%A6%BE%E0%A6%81%E0%A6%A7
gu,https://gu.wikipedia.org/wiki/%E0%AA%B8%E0%AA%B0%E0%AA%A6%E0%AA%BE%E0%AA%B0_%E0%AA%B8%E0%AA%B0%E0%AB%8B%E0%AA%B5%E0%AA%B0_%E0%AA%AC%E0%AA%82%E0%AA%A7
hi,https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A4%B0%E0%A4%A6%E0%A4%BE%E0%A4%B0_%E0%A4%B8%E0%A4%B0%E0%A5%8B%E0%A4%B5%E0%A4%B0_%E0%A4%AA%E0%A4%B0%E0%A4%BF%E0%A4%AF%E0%A5%8B%E0%A4%9C%E0%A4%A8%E0%A4%BE
ml,https://ml.wikipedia.org/wiki/%E0%B4%B8%E0%B5%BC%E0%B4%A6%E0%B4%BE%E0%B5%BC_%E0%B4%B8%E0%B4%B0%E0%B5%8B%E0%B4%B5%E0%B5%BC_%E0%B4%85%E0%B4%A3%E0%B4%95%E0%B5%8D%E0%B4%95%E0%B5%86%E0%B4%9F%E0%B5%8D%E0%B4%9F%E0%B5%8D
mr,https://mr.wikipedia.org/wiki/%E0%A4%B8%E0%A4%B0%E0%A4%A6%E0%A4%BE%E0%A4%B0_%E0%A4%B8%E0%A4%B0%E0%A5%8B%E0%A4%B5%E0%A4%B0_%E0%A4%A7%E0%A4%B0%E0%A4%A3
ta,https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%B0%E0%AF%8D%E0%AE%A4%E0%AE%BE%E0%AE%B0%E0%AF%8D_%E0%AE%9A%E0%AE%B0%E0%AF%8B%E0%AE%B5%E0%AE%B0%E0%AF%8D_%E0%AE%85%E0%AE%A3%E0%AF%88
hi,https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A4%B0%E0%A4%BF%E0%A4%B8%E0%A5%8D%E0%A4%95%E0%A4%BE_%E0%A4%B0%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A5%8D%E0%A4%B0%E0%A5%80%E0%A4%AF_%E0%A4%89%E0%A4%A6%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%A8
ml,https://ml.wikipedia.org/wiki/%E0%B4%B8%E0%B4%B0%E0%B4%BF%E0%B4%B8%E0%B5%8D%E0%B4%95_%E0%B4%A6%E0%B5%87%E0%B4%B6%E0%B5%80%E0%B4%AF%E0%B5%8B%E0%B4%A6%E0%B5%8D%E0%B4%AF%E0%B4%BE%E0%B4%A8%E0%B4%82
or,https://or.wikipedia.org/wiki/%E0%AC%B8%E0%AC%B0%E0%AC%BF%E0%AC%B8%E0%AD%8D%E0%AC%95%E0%AC%BE_%E0%AC%9C%E0%AC%BE%E0%AC%A4%E0%AD%80%E0%AD%9F_%E0%AC%89%E0%AC%A6%E0%AD%8D%E0%AD%9F%E0%AC%BE%E0%AC%A8
ta,https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%B0%E0%AE%BF%E0%AE%B8%E0%AF%8D%E0%AE%95%E0%AE%BE_%E0%AE%A4%E0%AF%87%E0%AE%9A%E0%AE%BF%E0%AE%AF%E0%AE%AA%E0%AF%8D_%E0%AE%AA%E0%AF%82%E0%AE%99%E0%AF%8D%E0%AE%95%E0%AE%BE
bn,https://bn.wikipedia.org/wiki/%E0%A6%B6%E0%A6%A4%E0%A6%A6%E0%A7%8D%E0%A6%B0%E0%A7%81_%E0%A6%A8%E0%A6%A6%E0%A7%80
hi,https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A4%A4%E0%A4%B2%E0%A5%81%E0%A4%9C_%E0%A4%A8%E0%A4%A6%E0%A5%80
ml,https://ml.wikipedia.org/wiki/%E0%B4%B8%E0%B4%A4%E0%B5%8D%E2%80%8C%E0%B4%B2%E0%B5%81%E0%B4%9C%E0%B5%8D_%E0%B4%A8%E0%B4%A6%E0%B4%BF
mr,https://mr.wikipedia.org/wiki/%E0%A4%B8%E0%A4%A4%E0%A4%B2%E0%A4%9C_%E0%A4%A8%E0%A4%A6%E0%A5%80
ta,https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%A4%E0%AF%8D%E0%AE%B2%E0%AE%9C%E0%AF%8D_%E0%AE%86%E0%AE%B1%E0%AF%81
bn,https://bn.wikipedia.org/wiki/%E0%A6%B8%E0%A6%BE%E0%A6%A4%E0%A6%AA%E0%A7%81%E0%A6%B0%E0%A6%BE_%E0%A6%AA%E0%A6%B0%E0%A7%8D%E0%A6%AC%E0%A6%A4%E0%A6%B6%E0%A7%8D%E0%A6%B0%E0%A7%87%E0%A6%A3%E0%A7%80
gu,https://gu.wikipedia.org/wiki/%E0%AA%B8%E0%AA%BE%E0%AA%A4%E0%AA%AA%E0%AB%81%E0%AA%A1%E0%AA%BE_%E0%AA%AA%E0%AA%B0%E0%AB%8D%E0%AA%B5%E0%AA%A4%E0%AA%AE%E0%AA%BE%E0%AA%B3%E0%AA%BE
hi,https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A4%A4%E0%A4%AA%E0%A5%81%E0%A4%A1%E0%A4%BC%E0%A4%BE_%E0%A4%AA%E0%A4%B0%E0%A5%8D%E0%A4%B5%E0%A4%A4%E0%A4%AE%E0%A4%BE%E0%A4%B2%E0%A4%BE
kn,https://kn.wikipedia.org/wiki/%E0%B2%B8%E0%B2%BE%E0%B2%A4%E0%B3%8D%E0%B2%AA%E0%B3%81%E0%B2%B0_%E0%B2%AA%E0%B2%B0%E0%B3%8D%E0%B2%B5%E0%B2%A4%E0%B2%97%E0%B2%B3%E0%B3%81
ml,https://ml.wikipedia.org/wiki/%E0%B4%B8%E0%B4%A4%E0%B5%8D%E0%B4%AA%E0%B5%81%E0%B4%B0_%E0%B4%AA%E0%B5%BC%E0%B4%B5%E0%B4%A4%E0%B4%A8%E0%B4%BF%E0%B4%B0
mr,https://mr.wikipedia.org/wiki/%E0%A4%B8%E0%A4%BE%E0%A4%A4%E0%A4%AA%E0%A5%81%E0%A4%A1%E0%A4%BE
or,https://or.wikipedia.org/wiki/%E0%AC%B6%E0%AC%A4%E0%AC%AA%E0%AD%81%E0%AC%B0%E0%AC%BE_%E0%AC%B0%E0%AD%87%E0%AC%9E%E0%AD%8D%E0%AC%9C
ta,https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%BE%E0%AE%A4%E0%AF%8D%E0%AE%AA%E0%AF%82%E0%AE%B0%E0%AE%BE_%E0%AE%AE%E0%AE%B2%E0%AF%88%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AF%8A%E0%AE%9F%E0%AE%B0%E0%AF%8D
bn,https://bn.wikipedia.org/wiki/%E0%A6%95%E0%A6%BE%E0%A6%A0%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%AC%E0%A6%BE%E0%A6%A1%E0%A6%BC
gu,https://gu.wikipedia.org/wiki/%E0%AA%95%E0%AA%BE%E0%AA%A0%E0%AA%BF%E0%AA%AF%E0%AA%BE%E0%AA%B5%E0%AA%BE%E0%AA%A1
hi,https://hi.wikipedia.org/wiki/%E0%A4%95%E0%A4%BE%E0%A4%A0%E0%A4%BF%E0%A4%AF%E0%A4%BE%E0%A4%B5%E0%A4%BE%E0%A4%A1%E0%A4%BC
kn,https://kn.wikipedia.org/wiki/%E0%B2%95%E0%B2%BE%E0%B2%A4%E0%B2%BF%E0%B2%AF%E0%B2%BE%E0%B2%B5%E0%B2%BE%E0%B2%B0%E0%B3%8D
ml,https://ml.wikipedia.org/wiki/%E0%B4%95%E0%B4%A4%E0%B5%8D%E0%B4%A4%E0%B4%BF%E0%B4%AF%E0%B4%B5%E0%B4%BE%E0%B4%A1%E0%B5%8D
mr,https://mr.wikipedia.org/wiki/%E0%A4%95%E0%A4%BE%E0%A4%A0%E0%A4%BF%E0%A4%AF%E0%A4%BE%E0%A4%B5%E0%A4%BE%E0%A4%A1_(%E0%A4%86%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%BE%E0%A4%9A%E0%A5%87_%E0%A4%B8%E0%A5%8C%E0%A4%B0%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A5%8D%E0%A4%B0)
ta,https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AF%8C%E0%AE%B0%E0%AE%BE%E0%AE%9F%E0%AF%8D%E0%AE%9F%E0%AE%BF%E0%AE%B0_%E0%AE%A4%E0%AF%80%E0%AE%AA%E0%AE%95%E0%AE%B1%E0%AF%8D%E0%AE%AA%E0%AE%AE%E0%AF%8D
